colloq_name,title,museum_id,classification,creation_date
Gauguin,Portrait of Stéphane Mallarmé,AIC,Prints and Drawings,
Gauguin,Sketch of Man with a Hat and Fragment of Woman’s Shoulder,AIC,Prints and Drawings,
Gauguin,Man with an Ax,AIC,Prints and Drawings,
Gauguin,Earthly Paradise,AIC,Painting and Sculpture of Europe,
Gauguin,Seated Tahitian Woman (related to the painting Te faaturuma [Reverie]),AIC,Prints and Drawings,
Gauguin,Portrait of Tehamana,AIC,Prints and Drawings,
Gauguin,Two Figures (related to the painting Tahitian Landscape),AIC,Prints and Drawings,
Gauguin,"Mahna no varua ino (The Devil Speaks), from the Noa Noa Suite",AIC,Prints and Drawings,
Gauguin,Marehurehu: Between Day and Night (Marehurehu: Entre le Jour et la Nuit),AIC,Prints and Drawings,
Gauguin,Noa Noa (Fragrant Scent),AIC,Prints and Drawings,
Gauguin,Catalogue de l'Exposition de Peintures du Groupe Impressionniste et Synthétiste,AIC,Prints and Drawings,
Gauguin,Vase in the Form of a Tropical Plant with Bird and Deity,AIC,Painting and Sculpture of Europe,
Gauguin,Head of a Tahitian Woman,AIC,Prints and Drawings,
Gauguin,"Manao tupapau (She Thinks of the Ghost or The Ghost Thinks of Her), from the Noa Noa Suite",AIC,Prints and Drawings,
Gauguin,Woman Strolling,AIC,Painting and Sculpture of Europe,
Gauguin,Decorated Wooden Box,AIC,Painting and Sculpture of Europe,
Gauguin,Le Sourire,AIC,Prints and Drawings,
Gauguin,Noa Noa,AIC,Prints and Drawings,
Braque,Still Life,AIC,,
Braque,Still Life,AIC,Prints and Drawings,
Braque,"At Sunset, Bird XVI",AIC,Prints and Drawings,
Braque,Fruits and Stringed Instrument,AIC,,
Braque,Wheatfield,AIC,Modern Art,
Braque,The Stars,AIC,Prints and Drawings,
Braque,Before the Letter,AIC,Prints and Drawings,
Braque,"Still Life with Glass, Fruit Dish and Knife",AIC,Prints and Drawings,
Braque,Grey Teapot,AIC,Prints and Drawings,
Braque,"Nike, from Théogonie",AIC,Prints and Drawings,
Braque,Portrait of a Woman,AIC,,
Braque,Athene,AIC,Prints and Drawings,
Braque,Still Life,AIC,Prints and Drawings,
Braque,Fox,AIC,Prints and Drawings,
Braque,Théogonie I,AIC,Prints and Drawings,
Braque,Teapot and Apples,AIC,Prints and Drawings,
Braque,"Still Life with Glass, Dice, Newspaper and Playing Card",AIC,Modern Art,
Braque,The Black Chariot,AIC,Prints and Drawings,
Braque,Bottle and Glass on Table,AIC,Prints and Drawings,
Braque,Reclining Nude,AIC,Prints and Drawings,
Braque,The Dance,AIC,Prints and Drawings,
Braque,Black Teapot and Lemons,AIC,Prints and Drawings,
Braque,Bird I,AIC,Prints and Drawings,
Braque,Bass,AIC,Prints and Drawings,
Braque,The Chariot II,AIC,Prints and Drawings,
Braque,Nude Study,AIC,Prints and Drawings,
Braque,Le Char,AIC,Prints and Drawings,
Braque,Apples on a Black Base,AIC,Prints and Drawings,
Braque,The Yellow Tablecloth,AIC,Prints and Drawings,
Braque,Little Harbor in Normandy,AIC,Modern Art,
Braque,Still Life with Fruits and Stringed Instrument,AIC,Modern Art,
Braque,"Still Life: Glass, Grapes and Bananas",AIC,,
Braque,Nude (recto); Reclining Nude (verso),AIC,Prints and Drawings,
Braque,Light Colored Flowers,AIC,Prints and Drawings,
Braque,Landscape at L'Estaque,AIC,Modern Art,
Braque,Amaryllis,AIC,Prints and Drawings,
Braque,Ajax,AIC,Contemporary Art,
Braque,The Redfish,AIC,Prints and Drawings,
Braque,Reclining Nude,AIC,Prints and Drawings,
Braque,Still Life with Apples,AIC,Prints and Drawings,
Braque,Still Life on a Pedestal Table,AIC,Prints and Drawings,
Braque,Antwerp,AIC,Modern Art,
Braque,Woman at an Easel (Green Screen),AIC,Modern Art,
Braque,Seated Nude,AIC,Prints and Drawings,
Braque,Bal (recto); Guitar (verso),AIC,Prints and Drawings,
Braque,Five Presents (Cinq Sapates),AIC,Prints and Drawings,
Braque,The Sunlit Waters: a Painting Show for Fishermen (Le Soleil Des Eaux: Spectacle Pour Une Toile Des Pêcheurs),AIC,Prints and Drawings,
Braque,Milarepa,AIC,Prints and Drawings,
Braque,Medusa's Trap (Le Piège de Méduse),AIC,Prints and Drawings,
Michelangelo,"Archers Shooting at a Herm, Triumph of Bacchus, and Other Studies",AIC,Prints and Drawings,
Michelangelo,Drunkenness of Noah,AIC,Prints and Drawings,
Michelangelo,Moses,AIC,Prints and Drawings,
Michelangelo,Male Head,AIC,Prints and Drawings,
Michelangelo,Ascending Male Nude,AIC,Prints and Drawings,
Michelangelo,Legs and Feet of Male Nude,AIC,Prints and Drawings,
Michelangelo,Seated Male Nude,AIC,Prints and Drawings,
Michelangelo,Two Devils,AIC,Prints and Drawings,
Michelangelo,"Family Group: Ozias, King of Judah, Nursed by his Mother",AIC,Prints and Drawings,
Michelangelo,Ascending Male Nude,AIC,Prints and Drawings,
Michelangelo,Seated Male Nude,AIC,Prints and Drawings,
Michelangelo,Left Hand of Moses,AIC,Prints and Drawings,
Michelangelo,The Risen Christ,AIC,Prints and Drawings,
Michelangelo,Half-Length Figure,AIC,Prints and Drawings,
Michelangelo,Deposition of Christ,AIC,Prints and Drawings,
Michelangelo,Two Struggling Figures,AIC,Prints and Drawings,
Michelangelo,Two Struggling Figures,AIC,Prints and Drawings,
Michelangelo,Bacchus (recto); Architectural Sketches (verso),AIC,Prints and Drawings,
Mantegna,Bacchanal with Silenus,AIC,Prints and Drawings,
Mantegna,Bacchanal with a Wine Vat,AIC,Prints and Drawings,
Mantegna,"Battle of Sea-Gods, Left Half of a Frieze",AIC,Prints and Drawings,
Mantegna,Battle of the Sea Gods: Right Half of a Frieze,AIC,Prints and Drawings,
Mantegna,Risen Christ Between Saints Andrew and Longinus,AIC,Prints and Drawings,
Mantegna,The Risen Christ between Saints Andrew and Longinus,AIC,Prints and Drawings,
Mantegna,Triumph of Caesar: Soldiers Carrying Trophies,AIC,Prints and Drawings,
Mantegna,"The Senators, from Triumph of Caesar",AIC,Prints and Drawings,
Mantegna,"The Flagellation of Christ, with the Landscape Background",AIC,Prints and Drawings,
Mantegna,Descent into Limbo,AIC,Prints and Drawings,
Mantegna,The Entombment,AIC,Prints and Drawings,
Mantegna,Four Women Dancing,AIC,Prints and Drawings,
Mantegna,Ignorance and Mercury,AIC,Prints and Drawings,
Mantegna,Virgin and Child,AIC,Prints and Drawings,
Mantegna,Descent into Limbo,AIC,Prints and Drawings,
Mantegna,The Adoration of the Magi (Virgin of the Grotto),AIC,Prints and Drawings,
Mantegna,The Entombment,AIC,Prints and Drawings,
Mantegna,"The Elephants, from The Triumph of Julius Caesar",AIC,Prints and Drawings,
Mantegna,Study for the Triumphs of Julius Caesar: Canvas No. I,AIC,Prints and Drawings,
Mantegna,Roman Senators and Soldiers,AIC,Prints and Drawings,
Mantegna,Triumphs of Julius Caesar: Canvas No. I,AIC,Prints and Drawings,
Mantegna,Triumphs of Julius Caesar: Canvas No. IV,AIC,Prints and Drawings,
Mantegna,Triumphs of Julius Caesar: Canvas No. V,AIC,Prints and Drawings,
Mantegna,Triumphs of Julius Caesar: Canvas No. VII,AIC,Prints and Drawings,
Mantegna,Triumphs of Julius Caesar: Canvas No. IX,AIC,Prints and Drawings,
Mantegna,Triumphs of Julius Caesar: Canvas No. VII,AIC,Prints and Drawings,
Mantegna,Triumphs of Julius Caesar: Canvas No. II,AIC,Prints and Drawings,
Mantegna,Triumphs of Julius Caesar: Canvas No. VI,AIC,Prints and Drawings,
Mantegna,The Entombment of Christ,AIC,Prints and Drawings,
Picasso,Variation on the Theme of Las Meninas: Visitors to the Studio,AIC,Prints and Drawings,
Picasso,Bust with Star Background,AIC,Prints and Drawings,
Picasso,Flowers in a Vase,AIC,Modern Art,
Picasso,The Red Armchair,AIC,Modern Art,
Picasso,"Minotaur Caressing Sleeping Woman, from the Vollard Suite",AIC,Prints and Drawings,
Picasso,Portrait of Jacqueline,AIC,Prints and Drawings,
Picasso,"Head of a Woman, Three-Quarter-Face",AIC,Prints and Drawings,
Picasso,Still Life with Bottle of Marc,AIC,Prints and Drawings,
Picasso,Peasant Girls from Andorra,AIC,Prints and Drawings,
Picasso,Half-Length Female Nude,AIC,Modern Art,
Picasso,Woman with Tambourine,AIC,Prints and Drawings,
Picasso,Study of a Seated Man,AIC,Prints and Drawings,
Picasso,On the Upper Deck (The Omnibus),AIC,,
Picasso,At the Cabaret,AIC,Prints and Drawings,
Picasso,"The Embrace III, from the Vollard Suite",AIC,Prints and Drawings,
Picasso,"The Three Bathers, III",AIC,Prints and Drawings,
Picasso,"The Frugal Meal, from The Saltimbanques",AIC,Prints and Drawings,
Picasso,Portrait of Eugenia Errazuriz,AIC,Prints and Drawings,
Picasso,Jester,AIC,Modern Art,
Picasso,Bust of a Woman,AIC,Prints and Drawings,
Picasso,"Salomé, from The Saltimbanques",AIC,Prints and Drawings,
Picasso,"On the Beach, I (Two Nude Women), from Quatre Lithographies",AIC,Prints and Drawings,
Picasso,The Sleeping Woman,AIC,Prints and Drawings,
Picasso,Games and Reading,AIC,Prints and Drawings,
Picasso,Jacqueline in Profile to the Right,AIC,Prints and Drawings,
Picasso,Glass Under Lamp,AIC,Prints and Drawings,
Picasso,Still Life with Glass Under the Lamp,AIC,Prints and Drawings,
Picasso,Picador and Bullfighter,AIC,Prints and Drawings,
Picasso,Nude under a Pine Tree,AIC,Modern Art,
Picasso,Nessus and Deianira,AIC,Prints and Drawings,
Picasso,"The Tavern: Young Catalan Fisherman Recounting His Life to an Old Bearded Fisherman, from the Vollard Suite",AIC,Prints and Drawings,
Picasso,Portrait of D. H. Kahnweiler III,AIC,Prints and Drawings,
Picasso,Maquette for Richard J. Daley Center Sculpture,AIC,Modern Art,
Picasso,The Minotaur,AIC,Prints and Drawings,
Picasso,"Wounded Minotaur VI, from the Vollard Suite",AIC,Prints and Drawings,
Picasso,"Harpy with a Head of a Bull and Four Young Girls on a Tower Surmounted with a Black Flag, from the Vollard Suite",AIC,Prints and Drawings,
Picasso,Richard J. Daley Center Sculpture,AIC,Prints and Drawings,
Picasso,Six Busts of Women,AIC,Prints and Drawings,
Picasso,The Old Guitarist,AIC,Modern Art,
Picasso,Female Figure,AIC,,
Picasso,Standing Woman,AIC,,
Picasso,Standing Woman,AIC,,
Picasso,Standing Woman,AIC,,
Picasso,Standing Woman,AIC,,
Picasso,Standing Woman,AIC,,
Picasso,Standing Woman,AIC,,
Picasso,Standing Woman,AIC,,
Picasso,Standing Woman,AIC,,
Picasso,"Man Holding a Sheep, Flutist, and Heads",AIC,Prints and Drawings,
Picasso,"Bacchic Scene with Minotaur, from the Vollard Suite",AIC,Prints and Drawings,
Picasso,"Coupling I, from the Vollard Suite",AIC,Prints and Drawings,
Picasso,"Fragment of ""Mother and Child""",AIC,Modern Art,
Picasso,"The Cavalier, from Quatre Lithographies",AIC,Prints and Drawings,
Picasso,"Marie-Thérèse as Female Bullfighter, from the Vollard Suite",AIC,Prints and Drawings,
Picasso,Study for La Coiffure,AIC,Prints and Drawings,
Picasso,David and Bathsheba,AIC,Prints and Drawings,
Picasso,"Blind Minotaur Led by a Little Girl with a Pigeon, from the Vollard Suite",AIC,Prints and Drawings,
Picasso,"Minotaure in Love with a Woman Centaur, from the Vollard Suite",AIC,Prints and Drawings,
Picasso,"Blind Minotaur Led in the Night by a Little Girl with a Pigeon, from the Vollard Suite",AIC,Prints and Drawings,
Picasso,Page of Sketches (Heads of Children and Horses),AIC,Prints and Drawings,
Picasso,Colophon from Poèmes et Lithographies,AIC,Prints and Drawings,
Picasso,"Blind Minotaur Led by Little Girl with Flowers, from the Vollard Suite",AIC,Prints and Drawings,
Picasso,Woman in an Armchair,AIC,Prints and Drawings,
Picasso,The Owl with White Background,AIC,Prints and Drawings,
Picasso,The Three Friends,AIC,Prints and Drawings,
Picasso,"207, from 347 Gravures",AIC,Prints and Drawings,
Picasso,"The Two Saltimbanques, from The Saltimbanques",AIC,Prints and Drawings,
Picasso,Head of a Man with a Pipe,AIC,Prints and Drawings,
Picasso,Léonide Massine,AIC,Prints and Drawings,
Picasso,Portrait of Fernande Olivier,AIC,Prints and Drawings,
Picasso,Nude with Cats,AIC,Modern Art,
Picasso,"Three Nude Women and a Bowl of Anemones, from the Vollard Suite",AIC,Prints and Drawings,
Picasso,"Thinking Sculptor, Model with Black Hair, and Bowl with Three Anemones, from the Vollard Suite",AIC,Prints and Drawings,
Picasso,Paloma and Her Doll on a Black Background,AIC,Prints and Drawings,
Picasso,Seated Woman,AIC,,
Picasso,"Two Nudes, Standing",AIC,Prints and Drawings,
Picasso,Head of a Woman,AIC,Prints and Drawings,
Picasso,The Combat in the Arena,AIC,Prints and Drawings,
Picasso,"Three Heads of Men, from Les Métamorphoses",AIC,Prints and Drawings,
Picasso,"The Watering Hole, from The Saltimbanques",AIC,Prints and Drawings,
Picasso,Faun Musician No. 5,AIC,Prints and Drawings,
Picasso,"Three Comedians with a Bust of Marie-Thérèse, from the Vollard Suite",AIC,Prints and Drawings,
Picasso,The Reader,AIC,,
Picasso,"Venus and Cupid, after Cranach",AIC,Prints and Drawings,
Picasso,Figure,AIC,Prints and Drawings,
Picasso,"Pensive Boy Watching a Sleeping Woman by Candlelight, from the Vollard Suite",AIC,Prints and Drawings,
Picasso,Head of a Woman,AIC,Modern Art,
Picasso,The Studio,AIC,Prints and Drawings,
Picasso,Minotauromachia,AIC,Prints and Drawings,
Picasso,Nude with a Pitcher,AIC,Modern Art,
Picasso,"The Saltimbanques, from The Saltimbanques",AIC,Prints and Drawings,
Picasso,The Diver,AIC,Prints and Drawings,
Picasso,The Diver,AIC,Prints and Drawings,
Picasso,"Portrait of Paul Valery, from La Jeune Parque",AIC,Prints and Drawings,
Picasso,Mother and Child,AIC,Prints and Drawings,
Picasso,Woman at the Sea Shore,AIC,Prints and Drawings,
Picasso,Portrait of Léonide Massine,AIC,Prints and Drawings,
Picasso,Pierrot and Harlequin,AIC,Prints and Drawings,
Picasso,The Dream and Lie of Franco (Plate I),AIC,Prints and Drawings,
Picasso,"Pierreuse, Her Hand on Her Shoulder, or Waiting (Margot)",AIC,Prints and Drawings,
Picasso,Still Life,AIC,Prints and Drawings,
Picasso,"The Bath, from The Saltimbanques",AIC,Prints and Drawings,
Picasso,"Head of a Woman in Profile, from The Saltimbanques",AIC,Prints and Drawings,
Picasso,"The Frugal Meal, from The Saltimbanques",AIC,Prints and Drawings,
Picasso,Seated Woman and Sleeping Woman,AIC,Prints and Drawings,
Picasso,Head of a Woman,AIC,Prints and Drawings,
Picasso,Head of a Woman (Fernande),AIC,Modern Art,
Picasso,The Glass,AIC,Modern Art,
Picasso,"The Frugal Meal, from The Saltimbanques",AIC,Prints and Drawings,
Picasso,The Dove,AIC,Prints and Drawings,
Picasso,Woman with a Helmet of Hair,AIC,Prints and Drawings,
Picasso,Two Figures,AIC,Prints and Drawings,
Picasso,Glass and Pipe,AIC,,
Picasso,Head of a Woman,AIC,Prints and Drawings,
Picasso,Figure,AIC,Modern Art,
Picasso,Bust of a Young Woman,AIC,Prints and Drawings,
Picasso,Fernande Olivier,AIC,Prints and Drawings,
Picasso,"The Poor, from The Saltimbanques",AIC,Prints and Drawings,
Picasso,"Bust of a Man, from The Saltimbanques",AIC,Prints and Drawings,
Picasso,"At the Circus, from The Saltimbanques",AIC,Prints and Drawings,
Picasso,"The Saltimbanque at Rest, from The Saltimbanques",AIC,Prints and Drawings,
Picasso,"The Barbaric Dance (Before Salome and Herod), from The Saltimbanques",AIC,Prints and Drawings,
Picasso,Two Seated Nudes,AIC,Prints and Drawings,
Picasso,Figure in a Striped Blouse,AIC,Prints and Drawings,
Picasso,"The Donkey, from Histoire naturelle",AIC,Prints and Drawings,
Picasso,Face of Marie-Thérèse,AIC,Prints and Drawings,
Picasso,"Head of a Woman, Madeleine, from The Saltimbanques",AIC,Prints and Drawings,
Picasso,Still Life,AIC,Modern Art,
Picasso,Seated Female Nude,AIC,Prints and Drawings,
Picasso,Exhibition Villauris,AIC,Prints and Drawings,
Picasso,"La puce, from Histoire naturelle",AIC,Prints and Drawings,
Picasso,Young Woman with a Hat,AIC,Prints and Drawings,
Picasso,Nude from Behind,AIC,Prints and Drawings,
Picasso,The Family of Saltimbanques,AIC,Prints and Drawings,
Picasso,The Painter and His Model,AIC,Prints and Drawings,
Picasso,The Black Bull,AIC,Prints and Drawings,
Picasso,"Bullfight. Wounded Female Bullfighter III, from the Vollard Suite",AIC,Prints and Drawings,
Picasso,Reading,AIC,Prints and Drawings,
Picasso,The Painter and His Model,AIC,Prints and Drawings,
Picasso,Woman's Head on Black Background,AIC,Prints and Drawings,
Picasso,Stylized Woman's Head on Black Background,AIC,Prints and Drawings,
Picasso,Head of Young Girl,AIC,Prints and Drawings,
Picasso,Head of Young Girl,AIC,Prints and Drawings,
Picasso,Young Girl with Full Hair,AIC,Prints and Drawings,
Picasso,Two Nude Women,AIC,Prints and Drawings,
Picasso,The Bull,AIC,Prints and Drawings,
Picasso,Head of Rams,AIC,Prints and Drawings,
Picasso,Bullfight,AIC,Prints and Drawings,
Picasso,Shells and Birds,AIC,Prints and Drawings,
Picasso,Françoise,AIC,Prints and Drawings,
Picasso,Composition with Vase of Flowers,AIC,Prints and Drawings,
Picasso,Young Girl Inspired by Cranach,AIC,Prints and Drawings,
Picasso,Woman Washing Her Feet,AIC,Prints and Drawings,
Picasso,The Picador,AIC,Prints and Drawings,
Picasso,The Egyptian,AIC,Prints and Drawings,
Picasso,Centaur and Bacchante with Faun,AIC,Prints and Drawings,
Picasso,Smiling Faun,AIC,Prints and Drawings,
Picasso,The Studio,AIC,Prints and Drawings,
Picasso,"Woman in Armchair, No. 1",AIC,Prints and Drawings,
Picasso,The Lobster,AIC,Prints and Drawings,
Picasso,Modern Style Bust,AIC,Prints and Drawings,
Picasso,Venus and Cupid,AIC,Prints and Drawings,
Picasso,Dove in Flight,AIC,Prints and Drawings,
Picasso,Dancers,AIC,Prints and Drawings,
Picasso,Female Bullfighter. Last Kiss?,AIC,Prints and Drawings,
Picasso,The Great Bullfight with Female Bullfighter,AIC,Prints and Drawings,
Picasso,Portrait of Sylvette David,AIC,Modern Art,
Picasso,Bust of a Woman,AIC,Prints and Drawings,
Picasso,The Man with a Dog (Rue Schoelcher),AIC,Prints and Drawings,
Picasso,"Portrait of Vollard II, from the Vollard Suite",AIC,Prints and Drawings,
Picasso,David and Bathsheba,AIC,Prints and Drawings,
Picasso,Sketches of a Young Woman and a Man,AIC,Prints and Drawings,
Picasso,Reclining Woman,AIC,Prints and Drawings,
Picasso,Two Nude Figures: Woman with a Guitar and Boy with a Cup,AIC,Prints and Drawings,
Picasso,Two Nude Figures: Woman with a Guitar and Boy with a Cup,AIC,Prints and Drawings,
Picasso,Two Nude Figures: Woman with a Guitar and Boy with a Cup,AIC,Prints and Drawings,
Picasso,Two Nude Figures: Woman with a Guitar and Boy with a Cup,AIC,Prints and Drawings,
Picasso,Two Nude Figures: Woman with a Guitar and Boy with a Cup,AIC,Prints and Drawings,
Picasso,Two Nude Figures: Woman with a Guitar and Boy with a Cup,AIC,Prints and Drawings,
Picasso,"At the Circus, from The Saltimbanques",AIC,Prints and Drawings,
Picasso,Madame Ghika,AIC,Prints and Drawings,
Picasso,Beggar with Crutch,AIC,Prints and Drawings,
Picasso,"Head of a Woman in Profile, from The Saltimbanques",AIC,Prints and Drawings,
Picasso,"Sculptures Representing Marie-Thérese and the Head of a Sculptor, with a Vase of Three Flowers, from the Vollard Suite",AIC,Prints and Drawings,
Picasso,Two Nude Figures: Woman with a Guitare and Boy with a Cup,AIC,Prints and Drawings,
